Program	Code	Mnemonic	Summary	Severity	HelpLink
C/C++ Compiler	C4272		'function' : is marked __declspec(dllimport); must specify native calling convention when importing a function.	Warning	http://msdn.microsoft.com/en-us/library/s5k2h2fa.aspx
C/C++ Compiler	C4273		'function' : inconsistent DLL linkage	Warning	http://msdn.microsoft.com/en-us/library/35bhkfb6.aspx
C/C++ Compiler	C4275		non - DLL-interface classkey 'identifier' used as base for DLL-interface classkey 'identifier'	Warning	http://msdn.microsoft.com/en-us/library/3tdb471s.aspx
C/C++ Compiler	C4276		'function' : no prototype provided; assumed no parameters	Warning	http://msdn.microsoft.com/en-us/library/48xa779y.aspx
C/C++ Compiler	C4278		'identifier': identifier in type library 'tlb' is already a macro; use the 'rename' qualifier	Warning	http://msdn.microsoft.com/en-us/library/eszd7edh.aspx
C/C++ Compiler	C4280		'operator ->' was self recursive through type 'type'	Warning	http://msdn.microsoft.com/en-us/library/fxhxzbw8.aspx
C/C++ Compiler	C4281		'operator ->' recursion occurred through type 'type'	Warning	http://msdn.microsoft.com/en-us/library/73z06dez.aspx
C/C++ Compiler	C4282		then through type 'type'	Warning	http://msdn.microsoft.com/en-us/library/3sbz4h80.aspx
C/C++ Compiler	C4283		and through type 'type'	Warning	http://msdn.microsoft.com/en-us/library/tf0c15s7.aspx
C/C++ Compiler	C4285		return type for 'identifier::operator ->' is recursive if applied using infix notation	Warning	http://msdn.microsoft.com/en-us/library/e9e8hhdb.aspx
C/C++ Compiler	C4286		'type1' : is caught by base class ('type2') on line number	Warning	http://msdn.microsoft.com/en-us/library/z9ta10a8.aspx
C/C++ Compiler	C4287		'operator' : unsigned/negative constant mismatch	Warning	http://msdn.microsoft.com/en-us/library/33s0was4.aspx
C/C++ Compiler	C4288		nonstandard extension used : 'var' : loop control variable declared in the for-loop is used outside the for-loop scope; it conflicts with the declaration in the outer scope	Warning	http://msdn.microsoft.com/en-us/library/bk5hc10s.aspx
C/C++ Compiler	C4289		nonstandard extension used : 'var' : loop control variable declared in the for-loop is used outside the for-loop scope	Warning	http://msdn.microsoft.com/en-us/library/06d758c0.aspx
C/C++ Compiler	C4290		C++ exception specification ignored except to indicate a function is not __declspec(nothrow)	Warning	http://msdn.microsoft.com/en-us/library/sa28fef8.aspx
C/C++ Compiler	C4291		'declaration' : no matching operator delete found; memory will not be freed if initialization throws an exception	Warning	http://msdn.microsoft.com/en-us/library/cxdxz3x6.aspx
C/C++ Compiler	C4293		'operator' : shift count negative or too big, undefined behavior	Warning	http://msdn.microsoft.com/en-us/library/cx0bb1cy.aspx
C/C++ Compiler	C4296		'operator' : expression is always false	Warning	http://msdn.microsoft.com/en-us/library/wz2y40yt.aspx
C/C++ Compiler	C4297		       'function' : function assumed not to throw an exception but does	Warning	http://msdn.microsoft.com/en-us/library/84e2zwhh.aspx
C/C++ Compiler	C4302		'conversion' : truncation from 'type 1' to 'type 2'	Warning	http://msdn.microsoft.com/en-us/library/c9ctb1z9.aspx
C/C++ Compiler	C4305		'identifier' : truncation from 'type1' to 'type2'	Warning	http://msdn.microsoft.com/en-us/library/0as1ke3f.aspx
C/C++ Compiler	C4307		'operator' : integral constant overflow	Warning	http://msdn.microsoft.com/en-us/library/4kze989h.aspx
C/C++ Compiler	C4308		negative integral constant converted to unsigned type	Warning	http://msdn.microsoft.com/en-us/library/5ft2cz8d.aspx
C/C++ Compiler	C4309		'conversion' : truncation of constant value	Warning	http://msdn.microsoft.com/en-us/library/sz5z1byt.aspx
C/C++ Compiler	C4310		cast truncates constant value	Warning	http://msdn.microsoft.com/en-us/library/z8f60833.aspx
C/C++ Compiler	C4311		'variable' : pointer truncation from 'type' to 'type'	Warning	http://msdn.microsoft.com/en-us/library/4t91x2k5.aspx
C/C++ Compiler	C4312		'operation' : conversion from 'type1' to 'type2' of greater size	Warning	http://msdn.microsoft.com/en-us/library/h97f4b9y.aspx
C/C++ Compiler	C4313		'function' : 'format specifier' in format string conflicts with argument number of type 'type'	Warning	http://msdn.microsoft.com/en-us/library/wbe05206.aspx
C/C++ Compiler	C4316		Object allocated on the heap may not be aligned for this type.	Warning	http://msdn.microsoft.com/en-us/library/dn448573.aspx
C/C++ Compiler	C4319		'operator' : zero extending 'type' to 'type' of greater size	Warning	http://msdn.microsoft.com/en-us/library/bh558kz2.aspx
C/C++ Compiler	C4324		'struct_name' : structure was padded due to __declspec(align())	Warning	http://msdn.microsoft.com/en-us/library/92fdk6xx.aspx
C/C++ Compiler	C4326		return type of 'function' should be 'type1' instead of 'type2'	Warning	http://msdn.microsoft.com/en-us/library/1wk7h414.aspx
C/C++ Compiler	C4329		__declspec(align()) is ignored on enum	Warning	http://msdn.microsoft.com/en-us/library/bs1ck6ty.aspx
C/C++ Compiler	C4333		'operator' : right shift by too large amount, data loss	Warning	http://msdn.microsoft.com/en-us/library/4wz07268.aspx
C/C++ Compiler	C4334		'operator' : result of 32-bit shift implicitly converted to 64 bits (was 64-bit shift intended?)	Warning	http://msdn.microsoft.com/en-us/library/ke55d167.aspx
C/C++ Compiler	C4335		Mac file format detected: please convert the source file to either DOS or UNIX format	Warning	http://msdn.microsoft.com/en-us/library/aad7fash.aspx
C/C++ Compiler	C4336		import cross-referenced type library 'type_lib1' before importing 'type_lib2'	Warning	http://msdn.microsoft.com/en-us/library/h3t9d8h0.aspx
C/C++ Compiler	C4337		cross-referenced type library 'typelib1' in 'typelib2' is being automatically imported	Warning	http://msdn.microsoft.com/en-us/library/bcke43tz.aspx
C/C++ Compiler	C4339		'type' : use of undefined type detected in CLR meta-data - use of this type may lead to a runtime exception	Warning	http://msdn.microsoft.com/en-us/library/3fxw8y6x.aspx
C/C++ Compiler	C4340		'value' : value wrapped from positive to negative value	Warning	http://msdn.microsoft.com/en-us/library/bb09f371.aspx
C/C++ Compiler	C4342		behavior change: 'function' called, but a member operator was called in previous versions	Warning	http://msdn.microsoft.com/en-us/library/z8910865.aspx
C/C++ Compiler	C4344		behavior change: use of explicit template arguments results in call to 'function'	Warning	http://msdn.microsoft.com/en-us/library/absx690y.aspx
C/C++ Compiler	C4346		'name' : dependent name is not a type	Warning	http://msdn.microsoft.com/en-us/library/tsx7wabs.aspx
C/C++ Compiler	C4348		'type' : redefinition of default parameter : parameter number	Warning	http://msdn.microsoft.com/en-us/library/kxef26tw.aspx
C/C++ Compiler	C4350		behavior change: 'member1' called instead of 'member2'	Warning	http://msdn.microsoft.com/en-us/library/0eestyah.aspx
C/C++ Compiler	C4351		new behavior: elements of array 'array' will be default initialized	Warning	http://msdn.microsoft.com/en-us/library/1ywe7hcy.aspx
C/C++ Compiler	C4353		nonstandard extension used: constant 0 as function expression. Use '__noop' function intrinsic instead	Warning	http://msdn.microsoft.com/en-us/library/2a68558f.aspx
C/C++ Compiler	C4355		'this' : used in base member initializer list	Warning	http://msdn.microsoft.com/en-us/library/3c594ae3.aspx
C/C++ Compiler	C4356		'member' : static data member cannot be initialized via derived class	Warning	http://msdn.microsoft.com/en-us/library/30kfwt8c.aspx
C/C++ Compiler	C4357		param array argument in formal argument list for delegate 'del' ignored when generating 'function'	Warning	http://msdn.microsoft.com/en-us/library/x344fy02.aspx
C/C++ Compiler	C4358		'operator': return type of combined delegates is not 'void'; returned value is undefined	Warning	http://msdn.microsoft.com/en-us/library/a7d8s945.aspx
C/C++ Compiler	C4359		'type': actual alignment (8) is greater than the value specified in __declspec(align())	Warning	http://msdn.microsoft.com/en-us/library/ms173681.aspx
C/C++ Compiler	C4364		#using for assembly 'file' previously seen at location(line_number) without as_friend attribute; as_friend not applied	Warning	http://msdn.microsoft.com/en-us/library/ms173682.aspx
C/C++ Compiler	C4365		'action' : conversion from 'type_1' to 'type_2', signed/unsigned mismatch	Warning	http://msdn.microsoft.com/en-us/library/ms173683.aspx
C/C++ Compiler	C4366		The result of the unary 'operator' operator may be unaligned	Warning	http://msdn.microsoft.com/en-us/library/ms173684.aspx
C/C++ Compiler	C4368		cannot define 'member' as a member of managed 'type': mixed types are not supported	Warning	http://msdn.microsoft.com/en-us/library/xhfb39es.aspx
C/C++ Compiler	C4369		'enumerator' :  enumerator value 'value' cannot be represented as 'type', value is 'new_value'	Warning	http://msdn.microsoft.com/en-us/library/ms173685.aspx
C/C++ Compiler	C4374		'function1': interface method will not be implemented by non-virtual method 'function2'	Warning	http://msdn.microsoft.com/en-us/library/48b96tkx.aspx
C/C++ Compiler	C4375		non-public method 'method2' does not override 'method1'	Warning	http://msdn.microsoft.com/en-us/library/0xk9wx78.aspx
C/C++ Compiler	C4376		access specifier 'old_specifier:' is no longer supported: please use 'new_specifier:' instead	Warning	http://msdn.microsoft.com/en-us/library/ms173686.aspx
C/C++ Compiler	C4377		native types are private by default; -d1PrivateNativeTypes is deprecated	Warning	http://msdn.microsoft.com/en-us/library/ms173687.aspx
C/C++ Compiler	C4378		Must obtain function pointers to run initializers; consider System::ModuleHandle::ResolveMethodHandle	Warning	http://msdn.microsoft.com/en-us/library/ms173688.aspx
C/C++ Compiler	C4379		Version version of the common language runtime is not supported by this compiler. Using this version may cause unexpected results.	Warning	http://msdn.microsoft.com/en-us/library/ms173689.aspx
C/C++ Compiler	C4381		'function1': interface method will not be implemented by non-public method 'function2'	Warning	http://msdn.microsoft.com/en-us/library/ms173691.aspx
C/C++ Compiler	C4382		throwing 'type' : a type with __clrcall destructor or copy constructor can only be caught in /clr:pure module	Warning	http://msdn.microsoft.com/en-us/library/ms235344.aspx
C/C++ Compiler	C4383		'instance_dereference_operator' : the meaning of dereferencing a handle can change, when a user-defined 'operator' operator exists; write the operator as a static function to be explicit about the operand	Warning	http://msdn.microsoft.com/en-us/library/ms235537.aspx
C/C++ Compiler	C4384		#pragma 'make_public' should only be used at global scope	Warning	http://msdn.microsoft.com/en-us/library/ms235604.aspx
C/C++ Compiler	C4389		'operator' : signed/unsigned mismatch	Warning	http://msdn.microsoft.com/en-us/library/bx7x617k.aspx
C/C++ Compiler	C4390		';' : empty controlled statement found; is this the intent?	Warning	http://msdn.microsoft.com/en-us/library/8f1zx4y1.aspx
C/C++ Compiler	C4391		'signature' : incorrect return type for intrinsic function, expected 'type'	Warning	http://msdn.microsoft.com/en-us/library/s8fszsx1.aspx
C/C++ Compiler	C4392		'signature' : incorrect number of arguments for intrinsic function, expected 'number' arguments	Warning	http://msdn.microsoft.com/en-us/library/484cb4sk.aspx
C/C++ Compiler	C4393		'var' : const has no effect on literal data member; ignored	Warning	http://msdn.microsoft.com/en-us/library/9k5t0x0t.aspx
C/C++ Compiler	C4394		'function' : per-appdomain symbol should not be marked with __declspec(dllexport)	Warning	http://msdn.microsoft.com/en-us/library/ms173692.aspx
C/C++ Compiler	C4395		'function' : member function will be invoked on a copy of the initonly data member 'member'	Warning	http://msdn.microsoft.com/en-us/library/1f389xcy.aspx
C/C++ Compiler	C4397		DefaultCharSetAttribute is ignored	Warning	http://msdn.microsoft.com/en-us/library/ms173694.aspx
C/C++ Compiler	C4398		'variable' : per-process global object might not work correctly with multiple appdomains; consider using __declspec(appdomain)	Warning	http://msdn.microsoft.com/en-us/library/ms235574.aspx
C/C++ Compiler	C4399		'symbol' : per-process symbol should not be marked with __declspec(dllimport) when compiled with /clr:pure	Warning	http://msdn.microsoft.com/en-us/library/ms173695.aspx
C/C++ Compiler	C4400		'type' : const/volatile qualifiers on this type are not supported	Warning	http://msdn.microsoft.com/en-us/library/ms235594.aspx
C/C++ Compiler	C4401		'bitfield' : member is bit field	Warning	http://msdn.microsoft.com/en-us/library/dxwyde2y.aspx
C/C++ Compiler	C4402		must use PTR operator	Warning	http://msdn.microsoft.com/en-us/library/fzbzdtd3.aspx
C/C++ Compiler	C4403		illegal PTR operator	Warning	http://msdn.microsoft.com/en-us/library/7wsdszas.aspx
C/C++ Compiler	C4404		period on directive ignored	Warning	http://msdn.microsoft.com/en-us/library/0dw45x2e.aspx
C/C++ Compiler	C4405		'identifier' : identifier is reserved word	Warning	http://msdn.microsoft.com/en-us/library/74sawc79.aspx
C/C++ Compiler	C4406		operand on directive ignored	Warning	http://msdn.microsoft.com/en-us/library/b2a8280t.aspx
C/C++ Compiler	C4407		cast between different pointer to member representations, compiler may generate incorrect code	Warning	http://msdn.microsoft.com/en-us/library/1s6193tt.aspx
C/C++ Compiler	C4408		anonymous union did not declare any data members	Warning	http://msdn.microsoft.com/en-us/library/s5d7cdcd.aspx
C/C++ Compiler	C4409		illegal instruction size	Warning	http://msdn.microsoft.com/en-us/library/x18e3zcd.aspx
C/C++ Compiler	C4410		illegal size for operand	Warning	http://msdn.microsoft.com/en-us/library/xkf30z74.aspx
C/C++ Compiler	C4411		'identifier' : symbol resolves to displacement register	Warning	http://msdn.microsoft.com/en-us/library/2xt5x838.aspx
C/C++ Compiler	C4412		'function' : function signature contains type 'type'; C++ objects are unsafe to pass between pure code and mixed or native.	Warning	http://msdn.microsoft.com/en-us/library/ms235599.aspx
C/C++ Compiler	C4414		'function' : short jump to function converted to near	Warning	http://msdn.microsoft.com/en-us/library/eh37b37w.aspx
C/C++ Compiler	C4420		'operator' : operator not available, using 'operator' instead; run-time checking may be compromised	Warning	http://msdn.microsoft.com/en-us/library/ka64k7sz.aspx
C/C++ Compiler	C4429		possible incomplete or improperly formed universal-character-name	Warning	http://msdn.microsoft.com/en-us/library/z78hwa6k.aspx
C/C++ Compiler	C4430	CppMissingTypeSpecifier	missing type specifier - int assumed. Note: C++ does not support default-int	Warning	http://msdn.microsoft.com/en-us/library/ms173696.aspx
C/C++ Compiler	C4431	CMissingTypeSpecifier	missing type specifier - int assumed. Note: C no longer supports default-int	Warning	http://msdn.microsoft.com/en-us/library/ms173697.aspx
C/C++ Compiler	C4432		a destructor in a ref-class must have public accessibility; changing to public access	Warning	http://msdn.microsoft.com/en-us/library/ms173698.aspx
C/C++ Compiler	C4433		a finalizer must have protected accessibility; changing to protected access	Warning	http://msdn.microsoft.com/en-us/library/ms235520.aspx
C/C++ Compiler	C4434		a class constructor must have private accessibility; changing to private access	Warning	http://msdn.microsoft.com/en-us/library/ms235306.aspx
C/C++ Compiler	C4435		'class1' : Object layout under /vd2 will change due to virtual base 'class2'	Warning	http://msdn.microsoft.com/en-us/library/jj155806.aspx
C/C++ Compiler	C4436		dynamic_cast from virtual base 'class1' to 'class2' in constructor or destructor could fail with partially-constructed object        Compile with /vd2 or define 'class2' with #pragma vtordisp(2) in effect	Warning	http://msdn.microsoft.com/en-us/library/jj155805.aspx
C/C++ Compiler	C4437		dynamic_cast from virtual base 'class1' to 'class2' could fail in some contexts        Compile with /vd2 or define 'class2' with #pragma vtordisp(2) in effect	Warning	http://msdn.microsoft.com/en-us/library/jj155807.aspx
C/C++ Compiler	C4439		'function' : function definition with a managed type in the signature must have a __clrcall calling convention	Warning	http://msdn.microsoft.com/en-us/library/ms173699.aspx
C/C++ Compiler	C4440		calling convention redefinition from 'calling_convention1' to 'calling_convention2' ignored	Warning	http://msdn.microsoft.com/en-us/library/xbsa2yce.aspx
C/C++ Compiler	C4441		calling convention of 'cc1' ignored; 'cc2' used instead	Warning	http://msdn.microsoft.com/en-us/library/ms173700.aspx
C/C++ Compiler	C4445		'function' : in a managed type a virtual method cannot be private	Warning	http://msdn.microsoft.com/en-us/library/ms173701.aspx
C/C++ Compiler	C4460		CLR operator 'operator', has parameter passed by reference. CLR operator 'operator' has different semantics from C++ operator 'operator', did you intend to pass by value?	Warning	http://msdn.microsoft.com/en-us/library/2ah9xat3.aspx
C/C++ Compiler	C4461		'type' : this class has a finalizer 'finalizer' but no destructor 'dtor'	Warning	http://msdn.microsoft.com/en-us/library/ms235250.aspx
C/C++ Compiler	C4462		cannot determine the GUID of the type. Program may fail at runtime.	Warning	http://msdn.microsoft.com/en-us/library/dn659698.aspx
C/C++ Compiler	C4470		floating-point control pragmas ignored under /clr	Warning	http://msdn.microsoft.com/en-us/library/s3x2c0hw.aspx
C/C++ Compiler	C4481		nonstandard extension used: override specifier 'keyword'	Warning	http://msdn.microsoft.com/en-us/library/ms173703.aspx
C/C++ Compiler	C4484		'override_function' : matches base ref class method 'base_class_function', but is not marked 'virtual', 'new' or 'override'; 'new' (and not 'virtual') is assumed	Warning	http://msdn.microsoft.com/en-us/library/ms235382.aspx
C/C++ Compiler	C4485		'override_function' : matches base ref class method 'base_class_function ', but is not marked 'new' or 'override'; 'new' (and 'virtual') is assumed	Warning	http://msdn.microsoft.com/en-us/library/ms235548.aspx
C/C++ Compiler	C4486		'function' : a private virtual method of a ref class or value class should be marked 'sealed'	Warning	http://msdn.microsoft.com/en-us/library/ms235339.aspx
C/C++ Compiler	C4487		'derived_class_function' : matches inherited non-virtual method 'base_class_function' but is not explicitly marked 'new'	Warning	http://msdn.microsoft.com/en-us/library/ms235506.aspx
C/C++ Compiler	C4488		'function' : requires 'keyword' keyword to implement the interface method 'interface_method'	Warning	http://msdn.microsoft.com/en-us/library/ms235440.aspx
C/C++ Compiler	C4489		'specifier' : not allowed on interface method 'method'; override specifiers are only allowed on ref class and value class methods	Warning	http://msdn.microsoft.com/en-us/library/ms235396.aspx
C/C++ Compiler	C4490		'override' : incorrect use of override specifier; 'function' does not match a base ref class method	Warning	http://msdn.microsoft.com/en-us/library/ms235600.aspx
C/C++ Compiler	C4502		'linkage specification' requires use of keyword 'extern' and must precede all other specifiers	Warning	http://msdn.microsoft.com/en-us/library/4e2bzhs2.aspx
C/C++ Compiler	C4503		'identifier' : decorated name length exceeded, name was truncated	Warning	http://msdn.microsoft.com/en-us/library/074af4b6.aspx
C/C++ Compiler	C4505		'function' : unreferenced local function has been removed	Warning	http://msdn.microsoft.com/en-us/library/z85eyax0.aspx
C/C++ Compiler	C4506		no definition for inline function 'function'	Warning	http://msdn.microsoft.com/en-us/library/51784kyx.aspx
C/C++ Compiler	C4508		'function' : function should return a value; 'void' return type assumed	Warning	http://msdn.microsoft.com/en-us/library/sczye45k.aspx
C/C++ Compiler	C4510		'class' : default constructor could not be generated	Warning	http://msdn.microsoft.com/en-us/library/2cf74y2b.aspx
C/C++ Compiler	C4511		'class' : copy constructor could not be generated	Warning	http://msdn.microsoft.com/en-us/library/2f10sfzz.aspx
C/C++ Compiler	C4512		'class' : assignment operator could not be generated	Warning	http://msdn.microsoft.com/en-us/library/hsyx7kbz.aspx
C/C++ Compiler	C4513		'class' : destructor could not be generated	Warning	http://msdn.microsoft.com/en-us/library/b0ew74dc.aspx
C/C++ Compiler	C4514		'function' : unreferenced inline function has been removed	Warning	http://msdn.microsoft.com/en-us/library/cw9x3tcf.aspx
C/C++ Compiler	C4515		'namespace' : namespace uses itself	Warning	http://msdn.microsoft.com/en-us/library/aah71ce4.aspx
C/C++ Compiler	C4516		'class::symbol' : access-declarations are deprecated; member using-declarations provide a better alternative	Warning	http://msdn.microsoft.com/en-us/library/wtabes1z.aspx
C/C++ Compiler	C4517		access-declarations are deprecated; member using-declarations provide a better alternative	Warning	http://msdn.microsoft.com/en-us/library/dwtyzhyw.aspx
C/C++ Compiler	C4518		'specifier' : storage-class or type specifier(s) unexpected here; ignored	Warning	http://msdn.microsoft.com/en-us/library/bd6st41x.aspx
C/C++ Compiler	C4520		'class' : multiple default constructors specified	Warning	http://msdn.microsoft.com/en-us/library/f7fwa979.aspx
C/C++ Compiler	C4521		'class' : multiple copy constructors specified	Warning	http://msdn.microsoft.com/en-us/library/e02fwk4s.aspx
C/C++ Compiler	C4522		'class' : multiple assignment operators specified	Warning	http://msdn.microsoft.com/en-us/library/fd45k287.aspx
C/C++ Compiler	C4523		'class' : multiple destructors specified	Warning	http://msdn.microsoft.com/en-us/library/86scb1af.aspx
C/C++ Compiler	C4526		'function' : static member function cannot override virtual function 'virtual function'override ignored, virtual function will be hidden	Warning	http://msdn.microsoft.com/en-us/library/9t91hh70.aspx
C/C++ Compiler	C4530		C++ exception handler used, but unwind semantics are not enabled. Specify /EHsc     	Warning	http://msdn.microsoft.com/en-us/library/2axwkyt4.aspx
C/C++ Compiler	C4532		'continue' : jump out of __finally/finally block has undefined behavior during termination handling	Warning	http://msdn.microsoft.com/en-us/library/h6b9te7b.aspx
C/C++ Compiler	C4533		initialization of 'variable' is skipped by 'instruction'	Warning	http://msdn.microsoft.com/en-us/library/f7687yks.aspx
C/C++ Compiler	C4534		'constructor' will not be a default constructor for class 'class' due to the default argument	Warning	http://msdn.microsoft.com/en-us/library/e324z09f.aspx
C/C++ Compiler	C4535		calling _set_se_translator() requires /EHa	Warning	http://msdn.microsoft.com/en-us/library/h7y85sb9.aspx
C/C++ Compiler	C4536		'type name' : type-name exceeds meta-data limit of 'limit' characters	Warning	http://msdn.microsoft.com/en-us/library/fczfkttx.aspx
C/C++ Compiler	C4537		'object' : 'operator' applied to non-UDT type	Warning	http://msdn.microsoft.com/en-us/library/2wf5d298.aspx
C/C++ Compiler	C4538		'type' : const/volatile qualifiers on this type are not supported	Warning	http://msdn.microsoft.com/en-us/library/6hw6x2h2.aspx
C/C++ Compiler	C4539		'char': a universal-character-name specifies an invalid character	Warning	http://msdn.microsoft.com/en-us/library/t0a6019f.aspx
C/C++ Compiler	C4540		dynamic_cast used to convert to inaccessible or ambiguous base; run-time test will fail ('type1' to 'type2')	Warning	http://msdn.microsoft.com/en-us/library/7whw6s49.aspx
C/C++ Compiler	C4541		'identifier' used on polymorphic type 'type' with /GR-; unpredictable behavior may result	Warning	http://msdn.microsoft.com/en-us/library/8kyye6db.aspx
C/C++ Compiler	C4543		Injected text suppressed by attribute 'no_injected_text'	Warning	http://msdn.microsoft.com/en-us/library/d5721fah.aspx
C/C++ Compiler	C4544		Default arguments on template declaration ignored	Warning	http://msdn.microsoft.com/en-us/library/9c744dsz.aspx
C/C++ Compiler	C4545		expression before comma evaluates to a function which is missing an argument list	Warning	http://msdn.microsoft.com/en-us/library/s2xatszb.aspx
C/C++ Compiler	C4546		function call before comma missing argument list	Warning	http://msdn.microsoft.com/en-us/library/7be2hd1z.aspx
C/C++ Compiler	C4547		'operator' : operator before comma has no effect; expected operator with side-effect	Warning	http://msdn.microsoft.com/en-us/library/y1724hsf.aspx
C/C++ Compiler	C4548		expression before comma has no effect; expected expression with side-effect	Warning	http://msdn.microsoft.com/en-us/library/yxyxx8fx.aspx
C/C++ Compiler	C4549		'operator' : operator before comma has no effect; did you intend 'operator'?	Warning	http://msdn.microsoft.com/en-us/library/60yhzzeh.aspx
C/C++ Compiler	C4550		expression evaluates to a function which is missing an argument list	Warning	http://msdn.microsoft.com/en-us/library/cfdy6kcc.aspx
C/C++ Compiler	C4551		function call missing argument list	Warning	http://msdn.microsoft.com/en-us/library/ksxhyt4e.aspx
C/C++ Compiler	C4552		'operator' : operator has no effect; expected operator with side-effect	Warning	http://msdn.microsoft.com/en-us/library/577cze47.aspx
C/C++ Compiler	C4553		'operator' : operator has no effect; did you intend 'operator'?	Warning	http://msdn.microsoft.com/en-us/library/e11e1wz2.aspx
C/C++ Compiler	C4554		'operator' : check operator precedence for possible error; use parentheses to clarify precedence	Warning	http://msdn.microsoft.com/en-us/library/5d2e57c5.aspx
C/C++ Compiler	C4555		expression has no effect; expected expression with side-effect	Warning	http://msdn.microsoft.com/en-us/library/k64a6he5.aspx
C/C++ Compiler	C4556		value of intrinsic immediate argument 'value' is out of range 'lowerbound - upperbound'	Warning	http://msdn.microsoft.com/en-us/library/z1sax8t1.aspx
C/C++ Compiler	C4557		'__assume' contains effect 'effect'	Warning	http://msdn.microsoft.com/en-us/library/6ka2yake.aspx
C/C++ Compiler	C4558		value of operand 'value' is out of range 'lowerbound - upperbound'	Warning	http://msdn.microsoft.com/en-us/library/9s1494e1.aspx
C/C++ Compiler	C4559		'function' : redefinition; the function gains __declspec(modifier)	Warning	http://msdn.microsoft.com/en-us/library/4kb580h0.aspx
C/C++ Compiler	C4561		'__fastcall' incompatible with the '/clr' option: converting to '__stdcall'	Warning	http://msdn.microsoft.com/en-us/library/fb18b15e.aspx
C/C++ Compiler	C4564		method 'method' of class 'class' defines unsupported default parameter 'parameter'	Warning	http://msdn.microsoft.com/en-us/library/8ehbb95s.aspx
C/C++ Compiler	C4565		'function' : redefinition; the symbol was previously declared with __declspec(modifier)	Warning	http://msdn.microsoft.com/en-us/library/1aysk3y8.aspx
C/C++ Compiler	C4566		character represented by universal-character-name 'char' cannot be represented in the current code page (page)	Warning	http://msdn.microsoft.com/en-us/library/5zkb5h07.aspx
C/C++ Compiler	C4570		'type' : is not explicitly declared as abstract but has abstract functions	Warning	http://msdn.microsoft.com/en-us/library/ms173705.aspx
C/C++ Compiler	C4571		Informational: catch(...) semantics changed since Visual C++ 7.1; structured exceptions (SEH) are no longer caught	Warning	http://msdn.microsoft.com/en-us/library/55s8esw4.aspx
C/C++ Compiler	C4572		 [ParamArray] attribute is deprecated under /clr, use '...' instead	Warning	http://msdn.microsoft.com/en-us/library/ms173706.aspx
C/C++ Compiler	C4580		[attribute] is deprecated; instead specify System::Attribute as a base class	Warning	http://msdn.microsoft.com/en-us/library/ms173707.aspx
C/C++ Compiler	C4581		deprecated behavior: quoted 'string1' replaced with 'string2' to process attribute	Warning	http://msdn.microsoft.com/en-us/library/ms173708.aspx
C/C++ Compiler	C4584		'class1' : base-class 'class2' is already a base-class of 'class3'	Warning	http://msdn.microsoft.com/en-us/library/69wx1dz9.aspx
C/C++ Compiler	C4600		#pragma 'macro name' : expected a valid non-empty string	Warning	http://msdn.microsoft.com/en-us/library/xy0xf298.aspx
C/C++ Compiler	C4606		#pragma warning : 'warning_number' ignored; Code Analysis warnings are not associated with warning levels	Warning	http://msdn.microsoft.com/en-us/library/ms173710.aspx
C/C++ Compiler	C4610		object 'class' can never be instantiated - user-defined constructor required	Warning	http://msdn.microsoft.com/en-us/library/92d6x4xw.aspx
C/C++ Compiler	C4611		interaction between 'function' and C++ object destruction is non-portable	Warning	http://msdn.microsoft.com/en-us/library/fsahb11c.aspx
C/C++ Compiler	C4615		#pragma warning : unknown user warning type	Warning	http://msdn.microsoft.com/en-us/library/tb20bh01.aspx
C/C++ Compiler	C4616		#pragma warning : warning number 'number' not a valid compiler warning	Warning	http://msdn.microsoft.com/en-us/library/t7ab6xtd.aspx
C/C++ Compiler	C4618		pragma parameters included an empty string; pragma ignored	Warning	http://msdn.microsoft.com/en-us/library/1ytk25c8.aspx
C/C++ Compiler	C4619		#pragma warning : there is no warning number 'number'	Warning	http://msdn.microsoft.com/en-us/library/tacee08d.aspx
C/C++ Compiler	C4621		no postfix form of 'operator --' found for type 'type', using prefix form	Warning	http://msdn.microsoft.com/en-us/library/bkt91exs.aspx
C/C++ Compiler	C4624		'derived class' : destructor could not be generated because a base class destructor is inaccessible	Warning	http://msdn.microsoft.com/en-us/library/fthdf523.aspx
C/C++ Compiler	C4625		'derived class' : copy constructor could not be generated because a base class copy constructor is inaccessible	Warning	http://msdn.microsoft.com/en-us/library/306zwa5e.aspx
C/C++ Compiler	C4626		'derived class' : assignment operator could not be generated because a base class assignment operator is inaccessible	Warning	http://msdn.microsoft.com/en-us/library/6ay4xcyd.aspx
C/C++ Compiler	C4628		digraphs not supported with -Ze. Character sequence 'digraph' not interpreted as alternate token for 'char'	Warning	http://msdn.microsoft.com/en-us/library/5xk7ehw0.aspx
C/C++ Compiler	C4630		'symbol' : 'extern' storage class specifier illegal on member definition	Warning	http://msdn.microsoft.com/en-us/library/adab0zdz.aspx
C/C++ Compiler	C4632		XML document comment: file - access denied: reason	Warning	http://msdn.microsoft.com/en-us/library/c4wbbfs7.aspx
C/C++ Compiler	C4633		XML document comment target: error:  reason	Warning	http://msdn.microsoft.com/en-us/library/hyyc2td4.aspx
C/C++ Compiler	C4639		MSXML error, XML document comments will not be processed. reason	Warning	http://msdn.microsoft.com/en-us/library/4et5f1bf.aspx
