Program	Code	Mnemonic	Summary	Severity	HelpLink
C# Compiler	CS0213	FixedNotNeeded	You cannot use the fixed statement to take the address of an already fixed expression	Error	https://msdn.microsoft.com/en-us/library/9beaw6ss(v=vs.90).aspx
C# Compiler	CS0214	UnsafeNeeded	Pointers and fixed size buffers may only be used in an unsafe context	Error	https://msdn.microsoft.com/en-us/library/30ews7ac(v=vs.90).aspx
C# Compiler	CS0215	OpTFRetType	The return type of operator True or False must be bool	Error	https://msdn.microsoft.com/en-us/library/wdaf529d(v=vs.90).aspx
C# Compiler	CS0216	OperatorNeedsMatch	The operator 'operator' requires a matching operator 'missing_operator' to also be defined	Error	https://msdn.microsoft.com/en-us/library/7bxsh36e(v=vs.90).aspx
C# Compiler	CS0217	BadBoolOp	In order to be applicable as a short circuit operator a user-defined logical operator ('operator') must have the same return type as the type of its 2 parameters.	Error	https://msdn.microsoft.com/en-us/library/8651yb0x(v=vs.90).aspx
C# Compiler	CS0218	MustHaveOpTF	The type ('type') must contain declarations of operator true and operator false	Error	https://msdn.microsoft.com/en-us/library/93z43h7f(v=vs.90).aspx
C# Compiler	CS0219	UnreferencedVarAssg	The variable 'variable' is assigned but its value is never used	Warning (level 3)	https://msdn.microsoft.com/en-us/library/4kycwe2x(v=vs.90).aspx
C# Compiler	CS0220	CheckedOverflow	The operation overflows at compile time in checked mode	Error	https://msdn.microsoft.com/en-us/library/y169h3te(v=vs.90).aspx
C# Compiler	CS0221	ConstOutOfRangeChecked	Constant value 'value' cannot be converted to a 'type' (use 'unchecked' syntax to override)	Error	https://msdn.microsoft.com/en-us/library/ba957h9x(v=vs.90).aspx
C# Compiler	CS0225	ParamsMustBeArray	The params parameter must be a single dimensional array	Error	https://msdn.microsoft.com/en-us/library/b7b6chzd(v=vs.90).aspx
C# Compiler	CS0226	IllegalArglist	An __arglist expression may only appear inside of a call or new expression.	Error	https://msdn.microsoft.com/en-us/library/bb384147(v=vs.90).aspx
C# Compiler	CS0227	IllegalUnsafe	Unsafe code may only appear if compiling with /unsafe	Error	https://msdn.microsoft.com/en-us/library/ezb5hwx9(v=vs.90).aspx
C# Compiler	CS0228	NoAccessibleMember	'type' does not contain a definition for 'member', or it is not accessible	Error	https://msdn.microsoft.com/en-us/library/3fks5s8c(v=vs.90).aspx
C# Compiler	CS0229	AmbigMember	Ambiguity between 'member1' and 'member2'	Error	https://msdn.microsoft.com/en-us/library/7z6zzyh1(v=vs.90).aspx
C# Compiler	CS0230	BadForeachDecl	Type and identifier are both required in a foreach statement	Error	https://msdn.microsoft.com/en-us/library/a4t7ts2f(v=vs.90).aspx
C# Compiler	CS0231	ParamsLast	A params parameter must be the last parameter in a formal parameter list.	Error	https://msdn.microsoft.com/en-us/library/5t8f57yd(v=vs.90).aspx
C# Compiler	CS0233	SizeofUnsafe	'identifier' does not have a predefined size, therefore sizeof can only be used in an unsafe context (consider using System.Runtime.InteropServices.Marshal.SizeOf)	Error	https://msdn.microsoft.com/en-us/library/kh2sh4dh(v=vs.90).aspx
C# Compiler	CS0234	DottedTypeNameNotFoundInNS	The type or namespace name 'name' does not exist in the namespace 'namespace' (are you missing an assembly reference?)	Error	https://msdn.microsoft.com/en-us/library/0e92xd7b(v=vs.90).aspx
C# Compiler	CS0236	FieldInitRefNonstatic	A field initializer cannot reference the nonstatic field, method, or property 'field'	Error	https://msdn.microsoft.com/en-us/library/5724t6za(v=vs.90).aspx
C# Compiler	CS0238	SealedNonOverride	'member' cannot be sealed because it is not an override	Error	https://msdn.microsoft.com/en-us/library/8ahbbcft(v=vs.90).aspx
C# Compiler	CS0239	CantOverrideSealed	'member' : cannot override inherited member 'inherited member' because it is sealed	Error	https://msdn.microsoft.com/en-us/library/164wytdc(v=vs.90).aspx
C# Compiler	CS0241	NoDefaultArgs	Default parameter specifiers are not permitted	Error	https://msdn.microsoft.com/en-us/library/294000kk(v=vs.90).aspx
C# Compiler	CS0242	VoidError	The operation in question is undefined on void pointers	Error	https://msdn.microsoft.com/en-us/library/dhyat531(v=vs.90).aspx
C# Compiler	CS0243	ConditionalOnOverride	The Conditional attribute is not valid on 'method' because it is an override method	Error	https://msdn.microsoft.com/en-us/library/9w0x3zc9(v=vs.90).aspx
C# Compiler	CS0244	PointerInAsOrIs	Neither 'is' nor 'as' is valid on pointer types	Error	https://msdn.microsoft.com/en-us/library/at1ad4c1(v=vs.90).aspx
C# Compiler	CS0245	CallingFinalizeDeprecated	Destructors and object.Finalize cannot be called directly. Consider calling IDisposable.Dispose if available.	Error	https://msdn.microsoft.com/en-us/library/1xdkc6xx(v=vs.90).aspx
C# Compiler	CS0246	SingleTypeNameNotFound	The type or namespace name 'type/namespace' could not be found (are you missing a using directive or an assembly reference?)	Error	https://msdn.microsoft.com/en-us/library/w7xf6dxs(v=vs.90).aspx
C# Compiler	CS0247	NegativeStackAllocSize	Cannot use a negative size with stackalloc	Error	https://msdn.microsoft.com/en-us/library/19179by9(v=vs.90).aspx
C# Compiler	CS0248	NegativeArraySize	Cannot create an array with a negative size	Error	https://msdn.microsoft.com/en-us/library/173bhe77(v=vs.90).aspx
C# Compiler	CS0249	OverrideFinalizeDeprecated	Do not override object.Finalize. Instead, provide a destructor.	Error	https://msdn.microsoft.com/en-us/library/kesdz2yt(v=vs.90).aspx
C# Compiler	CS0250	CallingBaseFinalizeDeprecated	Do not directly call your base class Finalize method. It is called automatically from your destructor.	Error	https://msdn.microsoft.com/en-us/library/3dha2h4c(v=vs.90).aspx
C# Compiler	CS0251	NegativeArrayIndex	Indexing an array with a negative index (array indices always start at zero)	Warning (level 2)	https://msdn.microsoft.com/en-us/library/y2zwz8ah(v=vs.90).aspx
C# Compiler	CS0252	BadRefCompareLeft	Possible unintended reference comparison; to get a value comparison, cast the left hand side to type 'type'	Warning (level 2)	https://msdn.microsoft.com/en-us/library/f6dtw2ah(v=vs.90).aspx
C# Compiler	CS0253	BadRefCompareRight	Possible unintended reference comparison; to get a value comparison, cast the right hand side to type 'type'	Warning (level 2)	https://msdn.microsoft.com/en-us/library/etywy2s3(v=vs.90).aspx
C# Compiler	CS0254	BadCastInFixed	The right hand side of a fixed statement assignment may not be a cast expression	Error	https://msdn.microsoft.com/en-us/library/17k5z18c(v=vs.90).aspx
C# Compiler	CS0255	StackallocInCatchFinally	stackalloc may not be used in a catch or finally block	Error	https://msdn.microsoft.com/en-us/library/hc98h944(v=vs.90).aspx
C# Compiler	CS0260	MissingPartial	Missing partial modifier on declaration of type 'type'; another partial declaration of this type exists	Error	https://msdn.microsoft.com/en-us/library/588zwc2k(v=vs.90).aspx
C# Compiler	CS0261	PartialTypeKindConflict	Partial declarations of 'type' must be all classes, all structs, or all interfaces	Error	https://msdn.microsoft.com/en-us/library/k7c6c0ff(v=vs.90).aspx
C# Compiler	CS0262	PartialModifierConflict	Partial declarations of 'type' have conflicting accessibility modifiers	Error	https://msdn.microsoft.com/en-us/library/tfc6d9ss(v=vs.90).aspx
C# Compiler	CS0263	PartialMultipleBases	Partial declarations of 'type' must not specify different base classes	Error	https://msdn.microsoft.com/en-us/library/b2w478hh(v=vs.90).aspx
C# Compiler	CS0264	PartialWrongTypeParams	Partial declarations of 'type' must have the same type parameter names in the same order	Error	https://msdn.microsoft.com/en-us/library/fscs4a6d(v=vs.90).aspx
C# Compiler	CS0265	PartialWrongConstraints	Partial declarations of 'type' have inconsistent constraints for type parameter 'type parameter'	Error	https://msdn.microsoft.com/en-us/library/hex8b7kx(v=vs.90).aspx
C# Compiler	CS0266	NoImplicitConvCast	Cannot implicitly convert type 'type1' to 'type2'. An explicit conversion exists (are you missing a cast?)	Error	https://msdn.microsoft.com/en-us/library/5z8wb9e4(v=vs.90).aspx
C# Compiler	CS0267	PartialMisplaced	The partial modifier can only appear immediately before 'class', 'struct', or 'interface'	Error	https://msdn.microsoft.com/en-us/library/d3414617(v=vs.90).aspx
C# Compiler	CS0268	ImportedCircularBase	Imported type 'type' is invalid. It contains a circular base class dependency.	Error	https://msdn.microsoft.com/en-us/library/sfksc17z(v=vs.90).aspx
C# Compiler	CS0269	UseDefViolationOut	Use of unassigned out parameter 'parameter'	Error	https://msdn.microsoft.com/en-us/library/sw37bca4(v=vs.90).aspx
C# Compiler	CS0270	ArraySizeInDeclaration	Array size cannot be specified in a variable declaration (try initializing with a 'new' expression)	Error	https://msdn.microsoft.com/en-us/library/s0y2932y(v=vs.90).aspx
C# Compiler	CS0271	InaccessibleGetter	The property or indexer 'property/indexer' cannot be used in this context because the get accessor is inaccessible	Error	https://msdn.microsoft.com/en-us/library/w503ca1y(v=vs.90).aspx
C# Compiler	CS0272	InaccessibleSetter	The property or indexer 'property/indexer' cannot be used in this context because the set accessor is inaccessible	Error	https://msdn.microsoft.com/en-us/library/y440c85a(v=vs.90).aspx
C# Compiler	CS0273	InvalidPropertyAccessMod	The accessibility modifier of the 'property_accessor' accessor must be more restrictive than the property or indexer 'property'	Error	https://msdn.microsoft.com/en-us/library/a5h9hhwb(v=vs.90).aspx
C# Compiler	CS0274	DuplicatePropertyAccessMods	Cannot specify accessibility modifiers for both accessors of the property or indexer 'property/indexer'	Error	https://msdn.microsoft.com/en-us/library/aa78f2tw(v=vs.90).aspx
C# Compiler	CS0275	PropertyAccessModInInterface	'accessor': accessibility modifiers may not be used on accessors in an interface	Error	https://msdn.microsoft.com/en-us/library/e9xzdh67(v=vs.90).aspx
C# Compiler	CS0276	AccessModMissingAccessor	'property/indexer': accessibility modifiers on accessors may only be used if the property or indexer has both a get and a set accessor	Error	https://msdn.microsoft.com/en-us/library/a1yk25k8(v=vs.90).aspx
C# Compiler	CS0277	UnimplementedInterfaceAccessor	'class' does not implement interface member 'accessor'. 'class accessor' is not public	Error	https://msdn.microsoft.com/en-us/library/a1bzfzze(v=vs.90).aspx
C# Compiler	CS0278	PatternIsAmbiguous	'type' does not implement the 'pattern name' pattern. 'method name' is ambiguous with 'method name'.	Warning (level 2)	https://msdn.microsoft.com/en-us/library/bzwss033(v=vs.90).aspx
C# Compiler	CS0279	PatternStaticOrInaccessible	'type name' does not implement the 'pattern name' pattern. 'method name' is either static or not public.	Warning (level 2)	https://msdn.microsoft.com/en-us/library/bz2286x8(v=vs.90).aspx
C# Compiler	CS0280	PatternBadSignature	'type' does not implement the 'pattern name' pattern. 'method name' has the wrong signature.	Warning (level 2)	https://msdn.microsoft.com/en-us/library/a9k87wd8(v=vs.90).aspx
C# Compiler	CS0281	FriendRefNotEqualToThis	Friend access was granted to 'AssemblyName1', but the output assembly is named 'AssemblyName2'. Try adding a reference to 'AssemblyName1' or changing the output assembly name to match.	Error	https://msdn.microsoft.com/en-us/library/2ch39s8y(v=vs.90).aspx
C# Compiler	CS0282	SequentialOnPartialClass	There is no defined ordering between fields in multiple declarations of partial class or struct 'type'. To specify an ordering, all instance fields must be in the same declaration.	Warning (level 3)	https://msdn.microsoft.com/en-us/library/e7ay985h(v=vs.90).aspx
C# Compiler	CS0283	BadConstType	The type 'type' cannot be declared const	Error	https://msdn.microsoft.com/en-us/library/ms228656(v=vs.90).aspx
C# Compiler	CS0304	NoNewTyvar	Cannot create an instance of the variable type 'type' because it does not have the new() constraint	Error	https://msdn.microsoft.com/en-us/library/x3y47hd4(v=vs.90).aspx
C# Compiler	CS0305	BadArity	Using the generic type 'generic type' requires 'number' type arguments	Error	https://msdn.microsoft.com/en-us/library/yshhtt9e(v=vs.90).aspx
C# Compiler	CS0306	BadTypeArgument	The type 'type' may not be used as a type argument	Error	https://msdn.microsoft.com/en-us/library/72es69b8(v=vs.90).aspx
C# Compiler	CS0307	TypeArgsNotAllowed	The 'construct' 'identifier' is not a generic method. If you intended an expression list, use parentheses around the &lt; expression.	Error	https://msdn.microsoft.com/en-us/library/9cbzzha0(v=vs.90).aspx
C# Compiler	CS0308	HasNoTypeVars	The non-generic type-or-method 'identifier' cannot be used with type arguments.	Error	https://msdn.microsoft.com/en-us/library/sfhfe070(v=vs.90).aspx
C# Compiler	CS0310	NewConstraintNotSatisfied	The type 'typename' must be a non-abstract type with a public parameterless constructor in order to use it as parameter 'parameter' in the generic type or method 'generic'	Error	https://msdn.microsoft.com/en-us/library/42h7h44y(v=vs.90).aspx
C# Compiler	CS0311	GenericConstraintNotSatisfiedRefType	The type 'type1' cannot be used as type parameter 'T' in the generic type or method '&lt;name&gt;'. There is no implicit reference conversion from 'type1' to 'type2'.	Error	https://msdn.microsoft.com/en-us/library/bb384252(v=vs.90).aspx
C# Compiler	CS0312	GenericConstraintNotSatisfiedNullableEnum	The type 'type1' cannot be used as type parameter 'name' in the generic type or method 'name'. The nullable type 'type1' does not satisfy the constraint of 'type2'.	Error	https://msdn.microsoft.com/en-us/library/bb310895(v=vs.90).aspx
C# Compiler	CS0313	GenericConstraintNotSatisfiedNullableInterface	The type 'type1' cannot be used as type parameter 'parameter name' in the generic type or method 'type2'. The nullable type 'type1' does not satisfy the constraint of 'type2'. Nullable types cannot satisfy any interface constraints.	Error	https://msdn.microsoft.com/en-us/library/bb384148(v=vs.90).aspx
C# Compiler	CS0314	GenericConstraintNotSatisfiedTyVar	The type 'type1' cannot be used as type parameter 'name' in the generic type or method 'name'. There is no boxing conversion or type parameter conversion from 'type1' to 'type2'.	Error	https://msdn.microsoft.com/en-us/library/bb383970(v=vs.90).aspx
C# Compiler	CS0315	GenericConstraintNotSatisfiedValType	The type 'valueType' cannot be used as type parameter 'T' in the generic type or method 'TypeorMethod&lt;T&gt;'. There is no boxing conversion from 'valueType' to 'referenceType'.	Error	https://msdn.microsoft.com/en-us/library/bb545972(v=vs.90).aspx
C# Compiler	CS0316	DuplicateGeneratedName	The parameter name 'name' conflicts with an automatically-generated parameter name.	Error	https://msdn.microsoft.com/en-us/library/bb384100(v=vs.90).aspx
C# Compiler	CS0400	GlobalSingleTypeNameNotFound	The type or namespace name 'identifier' could not be found in the global namespace (are you missing an assembly reference?)	Error	https://msdn.microsoft.com/en-us/library/ah98t4ss(v=vs.90).aspx
C# Compiler	CS0401	NewBoundMustBeLast	The new() constraint must be the last constraint specified	Error	https://msdn.microsoft.com/en-us/library/b182bk87(v=vs.90).aspx
C# Compiler	CS0402	MainCantBeGeneric	'identifier' : an entry point cannot be generic or in a generic type	Warning (level 4)	https://msdn.microsoft.com/en-us/library/ht5h7yhs(v=vs.90).aspx
C# Compiler	CS0403	TypeVarCantBeNull	Cannot convert null to type parameter 'name' because it could be a non-nullable value type. Consider using default('T') instead.	Error	https://msdn.microsoft.com/en-us/library/z219yksy(v=vs.90).aspx
C# Compiler	CS0404	AttributeCantBeGeneric	'&lt;' unexpected : attributes cannot be generic	Error	https://msdn.microsoft.com/en-us/library/zfxb7ewc(v=vs.90).aspx
C# Compiler	CS0405	DuplicateBound	Duplicate constraint 'constraint' for type parameter 'type parameter'	Error	https://msdn.microsoft.com/en-us/library/3k3c078s(v=vs.90).aspx
C# Compiler	CS0406	ClassBoundNotFirst	The class type constraint 'constraint' must come before any other constraints	Error	https://msdn.microsoft.com/en-us/library/3cb9byk3(v=vs.90).aspx
C# Compiler	CS0407	BadRetType	'return-type method' has the wrong return type	Error	https://msdn.microsoft.com/en-us/library/5141a5y8(v=vs.90).aspx
C# Compiler	CS0409	DuplicateConstraintClause	A constraint clause has already been specified for type parameter 'type??parameter'. All of the constraints for a type parameter must be specified in a single where clause.	Error	https://msdn.microsoft.com/en-us/library/dbk2aezc(v=vs.90).aspx
C# Compiler	CS0410	WrongSignature	No overload for 'method' has the correct parameter and return types	Error	https://msdn.microsoft.com/en-us/library/2dx6wzwz(v=vs.90).aspx
C# Compiler	CS0411	CantInferMethTypeArgs	The type arguments for method 'method' cannot be inferred from the usage. Try specifying the type arguments explicitly.	Error	https://msdn.microsoft.com/en-us/library/hxfhx4sy(v=vs.90).aspx
C# Compiler	CS0412	LocalSameNameAsTypeParam	'generic': a parameter or local variable cannot have the same name as a method type parameter	Error	https://msdn.microsoft.com/en-us/library/xe35chxa(v=vs.90).aspx
C# Compiler	CS0413	AsWithTypeVar	The type parameter 'type parameter' cannot be used with the 'as' operator because it does not have a class type constraint nor a 'class' constraint	Error	https://msdn.microsoft.com/en-us/library/xxwdytdz(v=vs.90).aspx
C# Compiler	CS0414	UnreferencedFieldAssg	The private field 'field' is assigned but its value is never used	Warning (level 3)	https://msdn.microsoft.com/en-us/library/z62k595w(v=vs.90).aspx
C# Compiler	CS0415	BadIndexerNameAttr	The 'IndexerName' attribute is valid only on an indexer that is not an explicit interface member declaration	Error	https://msdn.microsoft.com/en-us/library/eyeh31xe(v=vs.90).aspx
C# Compiler	CS0416	AttrArgWithTypeVars	'type parameter': an attribute argument cannot use type parameters	Error	https://msdn.microsoft.com/en-us/library/8557b61e(v=vs.90).aspx
C# Compiler	CS0417	NewTyvarWithArgs	'identifier': cannot provide arguments when creating an instance of a variable type	Error	https://msdn.microsoft.com/en-us/library/tass7xkw(v=vs.90).aspx
C# Compiler	CS0418	AbstractSealedStatic	'class name': an abstract class cannot be sealed or static	Error	https://msdn.microsoft.com/en-us/library/32twkh69(v=vs.90).aspx
C# Compiler	CS0419	AmbiguousXMLReference	Ambiguous reference in cref attribute: 'Method Name1'.  Assuming 'Method Name2', but could have also matched other overloads including 'Method Name3'.	Warning (level 3)	https://msdn.microsoft.com/en-us/library/bk0314f1(v=vs.90).aspx
C# Compiler	CS0420	VolatileByRef	'identifier': a reference to a volatile field will not be treated as volatile	Warning (level 1)	https://msdn.microsoft.com/en-us/library/4bw5ewxy(v=vs.90).aspx
C# Compiler	CS0422	IncrSwitchObsolete	The /incremental option is no longer supported	Warning (level 4)	https://msdn.microsoft.com/en-us/library/khdex241(v=vs.90).aspx
C# Compiler	CS0423	ComImportWithImpl	Since 'class' has the ComImport attribute, 'method' must be extern or abstract	Error	https://msdn.microsoft.com/en-us/library/a8hbk8dy(v=vs.90).aspx
C# Compiler	CS0424	ComImportWithBase	'class': a class with the ComImport attribute cannot specify a base class	Error	https://msdn.microsoft.com/en-us/library/wst30t4y(v=vs.90).aspx
C# Compiler	CS0425	ImplBadConstraints	The constraints for type parameter 'type parameter' of method 'method' must match the constraints for type parameter 'type parameter' of interface method 'method'. Consider using an explicit interface implementation instead.	Error	https://msdn.microsoft.com/en-us/library/132x8zxh(v=vs.90).aspx
C# Compiler	CS0426	DottedTypeNameNotFoundInAgg	The type name 'identifier' does not exist in the type 'type'	Error	https://msdn.microsoft.com/en-us/library/6f45d8e3(v=vs.90).aspx
C# Compiler	CS0428	MethGrpToNonDel	Cannot convert method group 'Identifier' to non-delegate type 'type'.  Did you intend to invoke the method?	Error	https://msdn.microsoft.com/en-us/library/02dw211c(v=vs.90).aspx
C# Compiler	CS0429	UnreachableExpr	Unreachable expression code detected 	Warning (level 4)	https://msdn.microsoft.com/en-us/library/2ch1a3w5(v=vs.90).aspx
C# Compiler	CS0430	BadExternAlias	The extern alias 'alias' was not specified in a /reference option	Error	https://msdn.microsoft.com/en-us/library/8fsksw8y(v=vs.90).aspx
C# Compiler	CS0431	ColColWithTypeAlias	Cannot use alias 'identifier' with '::' since the alias references a type. Use '.' instead.	Error	https://msdn.microsoft.com/en-us/library/77y48bfa(v=vs.90).aspx
C# Compiler	CS0432	AliasNotFound	Alias 'identifier' not found	Error	https://msdn.microsoft.com/en-us/library/c5d89d6k(v=vs.90).aspx
C# Compiler	CS0433	SameFullNameAggAgg	The type TypeName1 exists in both TypeName2 and TypeName3	Error	https://msdn.microsoft.com/en-us/library/64wh5743(v=vs.90).aspx
C# Compiler	CS0434	SameFullNameNsAgg	The namespace NamespaceName1 in NamespaceName2 conflicts with the type TypeName1 in NamespaceName3	Error	https://msdn.microsoft.com/en-us/library/c8td0be1(v=vs.90).aspx
C# Compiler	CS0435	SameFullNameThisNsAgg	The namespace 'namespace' in 'assembly' conflicts with the imported type 'type' in 'assembly'. Using the namespace defined in 'assembly'..	Warning (level 2)	https://msdn.microsoft.com/en-us/library/5ab42kzf(v=vs.90).aspx
C# Compiler	CS0436	SameFullNameThisAggAgg	The type 'type' in 'assembly' conflicts with the imported type 'type2' in 'assembly'. Using the type defined in 'assembly'.	Warning (level 2)	https://msdn.microsoft.com/en-us/library/h6ys1ykk(v=vs.90).aspx
C# Compiler	CS0437	SameFullNameThisAggNs	The type 'type' in 'assembly2' conflicts with the imported namespace 'namespace' in 'fassembly1'. Using the type defined in 'assembly'.	Warning (level 2)	https://msdn.microsoft.com/en-us/library/88ccb8we(v=vs.90).aspx
C# Compiler	CS0438	SameFullNameThisAggThisNs	The type 'type' in 'module_1' conflicts with the namespace 'namespace' in 'module_2'.	Error	https://msdn.microsoft.com/en-us/library/bdz1ke1a(v=vs.90).aspx
C# Compiler	CS0439	ExternAfterElements	An extern alias declaration must precede all other elements defined in the namespace	Error	https://msdn.microsoft.com/en-us/library/8w0f15xx(v=vs.90).aspx
C# Compiler	CS0440	GlobalAliasDefn	Defining an alias named 'global' is ill-advised since 'global::' always references the global namespace and not an alias	Warning (level 2)	https://msdn.microsoft.com/en-us/library/2sc5e2bk(v=vs.90).aspx
C# Compiler	CS0441	SealedStaticClass	'class': a class cannot be both static and sealed	Error	https://msdn.microsoft.com/en-us/library/c9kbe16a(v=vs.90).aspx
C# Compiler	CS0442	PrivateAbstractAccessor	'Property': abstract properties cannot have private accessors	Error	https://msdn.microsoft.com/en-us/library/2tscyycy(v=vs.90).aspx
C# Compiler	CS0443	ValueExpected	Syntax error, value expected	Error	https://msdn.microsoft.com/en-us/library/tkc1f2c0(v=vs.90).aspx
C# Compiler	CS0444	UnexpectedPredefTypeLoc	Predefined type 'type name 1' was not found in 'System namespace 1' but was found in 'System namespace 2'	Warning (level 2)	https://msdn.microsoft.com/en-us/library/fy00112z(v=vs.90).aspx
C# Compiler	CS0445	UnboxNotLValue	Cannot modify the result of an unboxing conversion	Error	https://msdn.microsoft.com/en-us/library/1zd0a13x(v=vs.90).aspx
C# Compiler	CS0446	AnonMethGrpInForEach	Foreach cannot operate on a 'Method or Delegate'. Did you intend to invoke the 'Method or Delegate'?	Error	https://msdn.microsoft.com/en-us/library/4ask9h67(v=vs.90).aspx
C# Compiler	CS0447	AttrOnTypeArg	Attributes cannot be used on type arguments, only on type parameters	Error	https://msdn.microsoft.com/en-us/library/s115c988(v=vs.90).aspx
C# Compiler	CS0448	BadIncDecRetType	The return type for ++ or -- operator must be the containing type or derived from the containing type	Error	https://msdn.microsoft.com/en-us/library/kkbxyca8(v=vs.90).aspx
C# Compiler	CS0449	RefValBoundMustBeFirst	The 'class' or 'struct' constraint must come before any other constraints	Error	https://msdn.microsoft.com/en-us/library/322x8zw0(v=vs.90).aspx
C# Compiler	CS0450	RefValBoundWithClass	'Type Parameter Name': cannot specify both a constraint class and the 'class' or 'struct' constraint	Error	https://msdn.microsoft.com/en-us/library/8az0wz15(v=vs.90).aspx
C# Compiler	CS0451	NewBoundWithVal	The 'new()' constraint cannot be used with the 'struct' constraint	Error	https://msdn.microsoft.com/en-us/library/sdkwyh62(v=vs.90).aspx
C# Compiler	CS0452	RefConstraintNotSatisfied	The type 'type name' must be a reference type in order to use it as parameter 'parameter name' in the generic type or method 'identifier of generic'	Error	https://msdn.microsoft.com/en-us/library/66s9b90f(v=vs.90).aspx
C# Compiler	CS0453	ValConstraintNotSatisfied	The type 'Type Name' must be a non-nullable value type in order to use it as parameter 'Parameter Name' in the generic type or method 'Generic Identifier'	Error	https://msdn.microsoft.com/en-us/library/fsdhc71f(v=vs.90).aspx
C# Compiler	CS0454	CircularConstraint	Circular constraint dependency involving 'Type Parameter 1' and 'Type Parameter 2'	Error	https://msdn.microsoft.com/en-us/library/4y95z473(v=vs.90).aspx
C# Compiler	CS0455	BaseConstraintConflict	Type parameter 'Type Parameter Name' inherits conflicting constraints 'Constraint Name 1' and 'Constraint Name 2'	Error	https://msdn.microsoft.com/en-us/library/yfb6s56c(v=vs.90).aspx
C# Compiler	CS0456	ConWithValCon	Type parameter 'Type Parameter Name 1' has the 'struct' constraint so 'Type Parameter Name 1' cannot be used as a constraint for 'Type Parameter Name 2'	Error	https://msdn.microsoft.com/en-us/library/dbktd78b(v=vs.90).aspx
C# Compiler	CS0458	AlwaysNull	The result of the expression is always 'null' of type 'type name'	Warning (level 2)	https://msdn.microsoft.com/en-us/library/b5y7f57h(v=vs.90).aspx
C# Compiler	CS0459	AddrOnReadOnlyLocal	Cannot take the address of a read-only local variable	Error	https://msdn.microsoft.com/en-us/library/f27fw9xb(v=vs.90).aspx
C# Compiler	CS0460	OverrideWithConstraints	Constraints for override and explicit interface implementation methods are inherited from the base method, so they cannot be specified directly	Error	https://msdn.microsoft.com/en-us/library/khc3dkcy(v=vs.90).aspx
C# Compiler	CS0462	AmbigOverride	The inherited members 'member1' and 'member2' have the same signature in type 'type', so they cannot be overridden	Error	https://msdn.microsoft.com/en-us/library/3wxh7yfk(v=vs.90).aspx
C# Compiler	CS0463	DecConstError	Evaluation of the decimal constant expression failed with error: 'error'	Error	https://msdn.microsoft.com/en-us/library/1z1ht16e(v=vs.90).aspx
C# Compiler	CS0464	CmpAlwaysFalse	Comparing with null of type 'type' always produces 'false'	Warning (level 2)	https://msdn.microsoft.com/en-us/library/7kdfy0dz(v=vs.90).aspx
C# Compiler	CS0465	FinalizeMethod	Introducing a 'Finalize' method can interfere with destructor invocation. Did you intend to declare a destructor?	Warning (level 1)	https://msdn.microsoft.com/en-us/library/02wtfwbt(v=vs.90).aspx
C# Compiler	CS0466	ExplicitImplParams	'method1' should not have a params parameter since 'method2' does not	Error	https://msdn.microsoft.com/en-us/library/ms228620(v=vs.90).aspx
C# Compiler	CS0467	AmbigLookupMeth	Ambiguity between method 'method' and non-method 'non-method'. Using method group.	Warning (level 2)	https://msdn.microsoft.com/en-us/library/ms228509(v=vs.90).aspx
C# Compiler	CS0468	SameFullNameThisAggThisAgg	Ambiguity between type 'type1' and type 'type2'	Error	https://msdn.microsoft.com/en-us/library/ms228239(v=vs.90).aspx
C# Compiler	CS0469	GotoCaseShouldConvert	The 'goto case' value is not implicitly convertible to type 'type'	Warning (level 2)	https://msdn.microsoft.com/en-us/library/ms228370(v=vs.90).aspx
C# Compiler	CS0470	MethodImplementingAccessor	Method 'method' cannot implement interface accessor 'accessor' for type 'type'. Use an explicit interface implementation.	Error	https://msdn.microsoft.com/en-us/library/ms228608(v=vs.90).aspx
C# Compiler	CS0471	TypeArgsNotAllowedAmbig	The method 'name' is not a generic method. If you intended an expression list, use parentheses around the &lt; expression.	Error	https://msdn.microsoft.com/en-us/library/ms228295(v=vs.90).aspx
C# Compiler	CS0472	NubExprIsConstBool	The result of the expression is always 'value1' since a value of type 'value2' is never equal to 'null' of type 'value3'	Warning (level 2)	https://msdn.microsoft.com/en-us/library/ms228621(v=vs.90).aspx
C# Compiler	CS0473	ExplicitImplCollision	Explicit interface implementation 'method name' matches more than one interface member. Which interface member is actually chosen is implementation-dependent. Consider using a non-explicit implementation instead.	Error	https://msdn.microsoft.com/en-us/library/bb311050(v=vs.90).aspx
C# Compiler	CS0500	AbstractHasBody	'class member' cannot declare a body because it is marked abstract	Error	https://msdn.microsoft.com/en-us/library/yzfz89k9(v=vs.90).aspx
C# Compiler	CS0501	ConcreteMissingBody	'member function' must declare a body because it is not marked abstract, extern, or partial	Error	https://msdn.microsoft.com/en-us/library/fwze7c55(v=vs.90).aspx
C# Compiler	CS0502	AbstractAndSealed	'member' cannot be both abstract and sealed	Error	https://msdn.microsoft.com/en-us/library/32x9c75d(v=vs.90).aspx
C# Compiler	CS0503	AbstractNotVirtual	The abstract method 'method' cannot be marked virtual	Error	https://msdn.microsoft.com/en-us/library/a64d1ba4(v=vs.90).aspx
